,Reporting_Month,Provider,MDT,Service Line,Service Line Code,Source,Source Description,Actual Cost,Actual Activity,POD,POD_Detail,National_POD_Code,revised_national_POD,Contract_Type,PBR FLAG,HRG Code,Revised HRG Code,HRG Desc,Excess bed days,Excess bed day Cost,Drug/Device Name,Highly Specialised,Adhoc_Further_Detail,Annual Plan excl CQUIN,YTD Plan excl CQUIN,YTD Variance,Annual Plan inc CQUIN,Activity Plan,Activity YTD Plan,Unit Price,Marginal Rate,Marginal Threshold,CQUIN,Main Specialty Code,Treatment Function Code,TFC Description,Provider_Code,Provider_Site,Claims_Category,Challenge Amount,POD Level 1,POD Level 2,POD Level 3,POD Level 4,POD Order,Measure,Measure Description,HRG Chapter,HRG Subchapter,NPoc,NPoC_Service,NPoC_Service_Code,Reported_Flag,Flex_Freeze,Drug Category/Device Code,Drug Device Indicator,Order,Type,Provider Tier,Reporting Quarter,CCG_Code,Activity_Type,Challenged_Activity,Source_ID,Report_Flag_Category,RAW_Commissioned_Service_Category_Code,RAW_Organisation_Identifier_Code_Of_Commissioner,Raw_Service_Line_Code,Raw_National_POD_Code,CCG Region Code,CCG Region Name,CCG STP Code,CCG STP Name,Provider Region Code,Provider Region Name,Provider STP Code,Provider STP Name,MFF payment index for _2019/20,PROVIDER TARIFF UNIT COST FOR XBD (Z),ACTUAL TARIFF UNIT COST FOR XBD (Z),ACTUAL TARIFF XBD DAYS 2021 COST (Z),Variance of 1920 cost,2020/21 MFF,2020/21 STU,2020/21 XBD TARIFF,2020/21 Base HRG,2020/21 STU COST,2020/21 MFF COST,2020/21 TOTAL UNIT COST,2020/21 TOTAL COST INITIAL,2020/21 TOTAL COST FINAL
483,3.0,KINGSTON HOSPITAL NHS FOUNDATION TRUST,SW,ADULT SPECIALIST OPHTHALMOLOGY SERVICES,NCBPS37Z,PLD,PLD,1574.71902,1.0,,,DC,DC,Cost and Volume,Y,BZ81A,BZ81A,"Complex Vitreous Retinal Procedures, 19 years and over, with CC Score 2+",0.0,0.0,,No,,0.0,0.0,1574.71902,0.0,0.0,0.0,,,,,,130,Ophthalmology,RAX,RAX01,,0.0,Admitted Patient Care,Elective (admission method 11-13),Elective (admission method 11-13),Daycase (patient class 2 & LoS 0),8.0,SPELL,Finished spell,Eyes and Periorbita,Eyes and Periorbita Procedures and Disorders,D: Trauma,SPECIALISED EAR AND OPHTHALMOLOGY SERVICES,D06,Yes,Freeze,,,31.0,AC,4.0,Q1,,PLCM,Not Queried,PLCM/589890/399611,Yes,21,13R,NCBPS37Z,DC,Y56,London,QWE,South West London Health and Care Partnership,Y56,London,QWE,South West London Health & Care Partnership (STP),1.196595,1316.0,1316.0,0.0,-733.0,0.18567200000000006,0.0,299.0,1347.0,0.0,250.10018400000007,1597.1001840000001,1597.1001840000001,1597.100184
484,4.0,KINGSTON HOSPITAL NHS FOUNDATION TRUST,SW,ADULT SPECIALIST OPHTHALMOLOGY SERVICES,NCBPS37Z,PLD,PLD,7801.7994,5.0,,,DC,DC,Cost and Volume,Y,BZ81B,BZ81B,"Complex Vitreous Retinal Procedures, 19 years and over, with CC Score 0-1",0.0,0.0,,No,,0.0,0.0,7801.7994,0.0,0.0,0.0,,,,,,130,Ophthalmology,RAX,RAX01,,0.0,Admitted Patient Care,Elective (admission method 11-13),Elective (admission method 11-13),Daycase (patient class 2 & LoS 0),8.0,SPELL,Finished spell,Eyes and Periorbita,Eyes and Periorbita Procedures and Disorders,D: Trauma,SPECIALISED EAR AND OPHTHALMOLOGY SERVICES,D06,Yes,Freeze,,,31.0,AC,4.0,Q2,,PLCM,Not Queried,PLCM/599610/411146,Yes,21,13R,NCBPS37Z,DC,Y56,London,QWE,South West London Health and Care Partnership,Y56,London,QWE,South West London Health & Care Partnership (STP),1.196595,1304.0,1304.0,0.0,-327.0,0.18567200000000006,0.0,299.0,1335.0,0.0,247.87212000000008,1582.87212,7914.3606,7914.3606
485,4.0,KINGSTON HOSPITAL NHS FOUNDATION TRUST,SW,ADULT SPECIALIST OPHTHALMOLOGY SERVICES,NCBPS37Z,PLD,PLD,1560.35988,1.0,,,DC,DC,Cost and Volume,Y,BZ81B,BZ81B,"Complex Vitreous Retinal Procedures, 19 years and over, with CC Score 0-1",0.0,0.0,,No,,0.0,0.0,1560.35988,0.0,0.0,0.0,,,,,,130,Ophthalmology,RAX,RAX01,,0.0,Admitted Patient Care,Elective (admission method 11-13),Elective (admission method 11-13),Daycase (patient class 2 & LoS 0),8.0,SPELL,Finished spell,Eyes and Periorbita,Eyes and Periorbita Procedures and Disorders,D: Trauma,SPECIALISED EAR AND OPHTHALMOLOGY SERVICES,D06,Yes,Freeze,,,31.0,AC,4.0,Q2,,PLCM,Not Queried,PLCM/599610/411146,Yes,21,13R,NCBPS37Z,DC,Y56,London,QRV,North West London STP,Y56,London,QWE,South West London Health & Care Partnership (STP),1.196595,1304.0,1304.0,0.0,-327.0,0.18567200000000006,0.0,299.0,1335.0,0.0,247.87212000000008,1582.87212,1582.87212,1582.87212
486,2.0,KINGSTON HOSPITAL NHS FOUNDATION TRUST,SW,ADULT SPECIALIST OPHTHALMOLOGY SERVICES,NCBPS37Z,PLD,PLD,4681.07964,3.0,,,DC,DC,Cost and Volume,Y,BZ81B,BZ81B,"Complex Vitreous Retinal Procedures, 19 years and over, with CC Score 0-1",0.0,0.0,,No,,0.0,0.0,4681.07964,0.0,0.0,0.0,,,,,,130,Ophthalmology,RAX,RAX01,,0.0,Admitted Patient Care,Elective (admission method 11-13),Elective (admission method 11-13),Daycase (patient class 2 & LoS 0),8.0,SPELL,Finished spell,Eyes and Periorbita,Eyes and Periorbita Procedures and Disorders,D: Trauma,SPECIALISED EAR AND OPHTHALMOLOGY SERVICES,D06,Yes,Freeze,,,31.0,AC,4.0,Q1,,PLCM,Not Queried,PLCM/580490/387000,Yes,21,13R,NCBPS37Z,DC,Y56,London,QWE,South West London Health and Care Partnership,Y56,London,QWE,South West London Health & Care Partnership (STP),1.196595,1304.0,1304.0,0.0,-327.0,0.18567200000000006,0.0,299.0,1335.0,0.0,247.87212000000008,1582.87212,4748.61636,4748.61636
487,2.0,KINGSTON HOSPITAL NHS FOUNDATION TRUST,SW,ADULT SPECIALIST OPHTHALMOLOGY SERVICES,NCBPS37Z,PLD,PLD,3120.71976,2.0,,,DC,DC,Cost and Volume,Y,BZ81B,BZ81B,"Complex Vitreous Retinal Procedures, 19 years and over, with CC Score 0-1",0.0,0.0,,No,,0.0,0.0,3120.71976,0.0,0.0,0.0,,,,,,130,Ophthalmology,RAX,RAX01,,0.0,Admitted Patient Care,Elective (admission method 11-13),Elective (admission method 11-13),Daycase (patient class 2 & LoS 0),8.0,SPELL,Finished spell,Eyes and Periorbita,Eyes and Periorbita Procedures and Disorders,D: Trauma,SPECIALISED EAR AND OPHTHALMOLOGY SERVICES,D06,Yes,Freeze,,,31.0,AC,4.0,Q1,,PLCM,Not Queried,PLCM/580490/387000,Yes,21,13R,NCBPS37Z,DC,Y59,South East Commissioning Region,QXU,Surrey Heartlands Health and Care Partnership,Y56,London,QWE,South West London Health & Care Partnership (STP),1.196595,1304.0,1304.0,0.0,-327.0,0.18567200000000006,0.0,299.0,1335.0,0.0,247.87212000000008,1582.87212,3165.74424,3165.74424
488,5.0,KINGSTON HOSPITAL NHS FOUNDATION TRUST,SW,ADULT SPECIALIST OPHTHALMOLOGY SERVICES,NCBPS37Z,PLD,PLD,1560.35988,1.0,,,DC,DC,Cost and Volume,Y,BZ81B,BZ81B,"Complex Vitreous Retinal Procedures, 19 years and over, with CC Score 0-1",0.0,0.0,,No,,0.0,0.0,1560.35988,0.0,0.0,0.0,,,,,,130,Ophthalmology,RAX,RAX01,,0.0,Admitted Patient Care,Elective (admission method 11-13),Elective (admission method 11-13),Daycase (patient class 2 & LoS 0),8.0,SPELL,Finished spell,Eyes and Periorbita,Eyes and Periorbita Procedures and Disorders,D: Trauma,SPECIALISED EAR AND OPHTHALMOLOGY SERVICES,D06,Yes,Freeze,,,31.0,AC,4.0,Q2,,PLCM,Not Queried,PLCM/608013/425092,Yes,21,13R,NCBPS37Z,DC,Y56,London,QWE,South West London Health and Care Partnership,Y56,London,QWE,South West London Health & Care Partnership (STP),1.196595,1304.0,1304.0,0.0,-327.0,0.18567200000000006,0.0,299.0,1335.0,0.0,247.87212000000008,1582.87212,1582.87212,1582.87212
489,2.0,BARTS HEALTH NHS TRUST,NEL,ADULT SPECIALIST ORTHOPAEDIC SERVICES: SPECIALIST ORTHOPAEDIC SURGERY,NCBPS34A,PLD,PLD,5919.151855,1.0,NEL,Non-Elective,NEL,NEL,Cost and Volume,Y,HT42B,HT42B,Very Major Hand Procedures for Trauma with CC Score 0-1,0.0,0.0,,No,,0.0,0.0,5919.151855,0.0,0.0,0.0,,,,,,110,Trauma & Orthopaedics,R1H,R1HKH,,0.0,Admitted Patient Care,Non-elective,"Emergency (admission method 21-25,28, 2A-2D)",Emergency,1.0,SPELL,Finished spell,Musculoskeletal System,Orthopaedic Trauma Procedures,D: Trauma,SPECIALISED ORTHOPAEDIC SERVICES,D10,Yes,Freeze,,,3.0,AC,1.0,Q1,,PLCM,Not Queried,PLCM/581369/390617,Yes,21,13R,NCBPS34a,NEL,Y56,London,QMF,East London STP,Y56,London,QMF,East London Health & Care Partnership (STP),1.202384,3956.000072970857,3956.0,0.000109934,966.8464908049345,0.19196600000000008,0.2444,259.0,3982.0,973.2008000000001,951.2300767728003,5906.4308767728,5906.4308767728,5906.430986707
490,7.0,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,NC,ADULT SPECIALIST OPHTHALMOLOGY SERVICES,NCBPS37Z,PLD,PLD,1087.11,1.0,DC,Day Cases,DC,DC,Block,Y,BZ62A,BZ62A,"Very Major, Cornea or Sclera Procedures, with CC Score 1+",0.0,0.0,,No,,0.0,0.0,1087.11,0.0,0.0,0.0,,,,,130EX,130,Ophthalmology,RP6,RP601,,0.0,Admitted Patient Care,Elective (admission method 11-13),Elective (admission method 11-13),Daycase (patient class 2 & LoS 0),8.0,SPELL,Finished spell,Eyes and Periorbita,Eyes and Periorbita Procedures and Disorders,D: Trauma,SPECIALISED EAR AND OPHTHALMOLOGY SERVICES,D06,Yes,Freeze,,,29.0,AC,4.0,Q3,,PLCM,Not Queried,PLCM/627887/452004,Yes,21,13R,NCBPS37z,DC,Y61,East of England Commissioning Region,QM7,Hertfordshire and West Essex STP,Y56,London,QMJ,North London Partners in Health & Care (STP),1.246682,872.0026438177497,872.0,0.003315042,-1374.9973561822503,0.228723,0.0,299.0,893.0,0.0,204.249639,1097.2496390000001,1097.2496390000001,1097.252954042
491,4.0,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,NC,ADULT SPECIALIST OPHTHALMOLOGY SERVICES,NCBPS37Z,PLD,PLD,2615.538836,1.0,EL,Elective,EL,EL,Block,Y,BZ51A,BZ51A,"Complex, Orbit or Lacrimal Procedures, 19 years and over, with CC Score 1+",0.0,0.0,,No,,0.0,0.0,2615.538836,0.0,0.0,0.0,,,,,130AD,130,Ophthalmology,RP6,RP604,,0.0,Admitted Patient Care,Elective (admission method 11-13),Elective (admission method 11-13),Ordinary elective (patient class 1),9.0,SPELL,Finished spell,Eyes and Periorbita,Eyes and Periorbita Procedures and Disorders,D: Trauma,SPECIALISED EAR AND OPHTHALMOLOGY SERVICES,D06,Yes,Freeze,,,29.0,AC,4.0,Q2,,PLCM,Not Queried,PLCM/600075/412399,Yes,21,13R,NCBPS37z,EL,Y56,London,QWE,South West London Health and Care Partnership,Y56,London,QMJ,North London Partners in Health & Care (STP),1.246682,2098.0,2098.0,0.0,-148.0,0.228723,0.0,299.0,2147.0,0.0,491.068281,2638.068281,2638.068281,2638.068281
492,5.0,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,NC,ADULT SPECIALIST OPHTHALMOLOGY SERVICES,NCBPS37Z,PLD,PLD,1087.106704,1.0,DC,Day Cases,DC,DC,Block,Y,BZ62A,BZ62A,"Very Major, Cornea or Sclera Procedures, with CC Score 1+",0.0,0.0,,No,,0.0,0.0,1087.106704,0.0,0.0,0.0,,,,,130EX,130,Ophthalmology,RP6,RP601,,0.0,Admitted Patient Care,Elective (admission method 11-13),Elective (admission method 11-13),Daycase (patient class 2 & LoS 0),8.0,SPELL,Finished spell,Eyes and Periorbita,Eyes and Periorbita Procedures and Disorders,D: Trauma,SPECIALISED EAR AND OPHTHALMOLOGY SERVICES,D06,Yes,Freeze,,,29.0,AC,4.0,Q2,,PLCM,Not Queried,PLCM/610693/428875,Yes,21,13R,NCBPS37z,DC,Y56,London,QMJ,North London STP,Y56,London,QMJ,North London Partners in Health & Care (STP),1.246682,872.0,872.0,0.0,-1375.0,0.228723,0.0,299.0,893.0,0.0,204.249639,1097.2496390000001,1097.2496390000001,1097.249639
493,5.0,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,NC,ADULT SPECIALIST OPHTHALMOLOGY SERVICES,NCBPS37Z,PLD,PLD,2615.538836,1.0,EL,Elective,EL,EL,Block,Y,BZ51A,BZ51A,"Complex, Orbit or Lacrimal Procedures, 19 years and over, with CC Score 1+",0.0,0.0,,No,,0.0,0.0,2615.538836,0.0,0.0,0.0,,,,,130AD,130,Ophthalmology,RP6,RP601,,0.0,Admitted Patient Care,Elective (admission method 11-13),Elective (admission method 11-13),Ordinary elective (patient class 1),9.0,SPELL,Finished spell,Eyes and Periorbita,Eyes and Periorbita Procedures and Disorders,D: Trauma,SPECIALISED EAR AND OPHTHALMOLOGY SERVICES,D06,Yes,Freeze,,,29.0,AC,4.0,Q2,,PLCM,Not Queried,PLCM/610693/428875,Yes,21,13R,NCBPS37z,EL,Y56,London,QMF,East London STP,Y56,London,QMJ,North London Partners in Health & Care (STP),1.246682,2098.0,2098.0,0.0,-148.0,0.228723,0.0,299.0,2147.0,0.0,491.068281,2638.068281,2638.068281,2638.068281
494,5.0,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,NC,ADULT SPECIALIST OPHTHALMOLOGY SERVICES,NCBPS37Z,PLD,PLD,2615.538836,1.0,EL,Elective,EL,EL,Block,Y,BZ51A,BZ51A,"Complex, Orbit or Lacrimal Procedures, 19 years and over, with CC Score 1+",0.0,0.0,,No,,0.0,0.0,2615.538836,0.0,0.0,0.0,,,,,130AD,130,Ophthalmology,RP6,RP601,,0.0,Admitted Patient Care,Elective (admission method 11-13),Elective (admission method 11-13),Ordinary elective (patient class 1),9.0,SPELL,Finished spell,Eyes and Periorbita,Eyes and Periorbita Procedures and Disorders,D: Trauma,SPECIALISED EAR AND OPHTHALMOLOGY SERVICES,D06,Yes,Freeze,,,29.0,AC,4.0,Q2,,PLCM,Not Queried,PLCM/610693/428875,Yes,21,13R,NCBPS37z,EL,Y59,South East Commissioning Region,QU9,"Buckinghamshire, Oxfordshire and Berkshire West STP",Y56,London,QMJ,North London Partners in Health & Care (STP),1.246682,2098.0,2098.0,0.0,-148.0,0.228723,0.0,299.0,2147.0,0.0,491.068281,2638.068281,2638.068281,2638.068281
495,6.0,BARTS HEALTH NHS TRUST,NEL,PAEDIATRIC CARDIAC SERVICES,NCBPS23B,PLD,PLD,299.39361572,1.0,OPFASPCL,Outpatient FA Single Professional Consultant Led,OPFASPCL,OPFASPCL,Cost and Volume,Y,WF01B,WF01B,"Non-Admitted Face-to-Face Attendance, First",0.0,0.0,,No,,0.0,0.0,299.39361572,0.0,0.0,0.0,,,,,,170,Cardiothoracic Surgery,R1H,R1HM0,,0.0,Outpatient,Attendance,First,Single professional,17.0,ATT,Attendance,"Infectious Diseases, Immune System Disorders and other Healthcare contacts",Non-admitted Consultations,E: Women and Children,CONGENITAL HEART SERVICES,E05,Yes,Freeze,,,3.0,AC,1.0,Q2,,PLCM,Not Queried,PLCM/620569/442184,Yes,21,13R,NCBPS23b,OPFASPCL,Y56,London,QRV,North West London STP,Y56,London,QMF,East London Health & Care Partnership (STP),1.202384,138.8966362286659,0.0,0.0,,0.19196600000000008,0.0,,252.0,0.0,48.37543200000002,300.37543200000005,300.37543200000005,300.375432
496,6.0,BARTS HEALTH NHS TRUST,NEL,PAEDIATRIC CARDIAC SERVICES,NCBPS23B,PLD,PLD,299.39361572,1.0,OPFASPCL,Outpatient FA Single Professional Consultant Led,OPFASPCL,OPFASPCL,Cost and Volume,Y,WF01B,WF01B,"Non-Admitted Face-to-Face Attendance, First",0.0,0.0,,No,,0.0,0.0,299.39361572,0.0,0.0,0.0,,,,,,170,Cardiothoracic Surgery,R1H,R1HM0,,0.0,Outpatient,Attendance,First,Single professional,17.0,ATT,Attendance,"Infectious Diseases, Immune System Disorders and other Healthcare contacts",Non-admitted Consultations,E: Women and Children,CONGENITAL HEART SERVICES,E05,Yes,Freeze,,,3.0,AC,1.0,Q2,,PLCM,Not Queried,PLCM/620569/442184,Yes,21,13R,NCBPS23b,OPFASPCL,Y59,South East Commissioning Region,QU9,"Buckinghamshire, Oxfordshire and Berkshire West STP",Y56,London,QMF,East London Health & Care Partnership (STP),1.202384,138.8966362286659,0.0,0.0,,0.19196600000000008,0.0,,252.0,0.0,48.37543200000002,300.37543200000005,300.37543200000005,300.375432
497,6.0,BARTS HEALTH NHS TRUST,NEL,PAEDIATRIC CARDIAC SERVICES,NCBPS23B,PLD,PLD,3316.175018379999,14.0,OPFASPCL,Outpatient FA Single Professional Consultant Led,OPFASPCL,OPFASPCL,Cost and Volume,Y,WF01B,WF01B,"Non-Admitted Face-to-Face Attendance, First",0.0,0.0,,No,,0.0,0.0,3316.175018379999,0.0,0.0,0.0,,,,,,321,Paediatric Cardiology,R1H,R1H12,,0.0,Outpatient,Attendance,First,Single professional,17.0,ATT,Attendance,"Infectious Diseases, Immune System Disorders and other Healthcare contacts",Non-admitted Consultations,E: Women and Children,CONGENITAL HEART SERVICES,E05,Yes,Freeze,,,3.0,AC,1.0,Q2,,PLCM,Not Queried,PLCM/620569/442184,Yes,21,13R,NCBPS23b,OPFASPCL,Y56,London,QMF,East London STP,Y56,London,QMF,East London Health & Care Partnership (STP),1.202384,109.89010811327132,0.0,0.0,,0.19196600000000008,0.0,,199.0,0.0,38.201234000000014,237.20123400000003,3320.817276,3320.817276
498,6.0,BARTS HEALTH NHS TRUST,NEL,PAEDIATRIC CARDIAC SERVICES,NCBPS23B,PLD,PLD,236.86964417,1.0,OPFASPCL,Outpatient FA Single Professional Consultant Led,OPFASPCL,OPFASPCL,Cost and Volume,Y,WF01B,WF01B,"Non-Admitted Face-to-Face Attendance, First",0.0,0.0,,No,,0.0,0.0,236.86964417,0.0,0.0,0.0,,,,,,321,Paediatric Cardiology,R1H,R1H12,,0.0,Outpatient,Attendance,First,Single professional,17.0,ATT,Attendance,"Infectious Diseases, Immune System Disorders and other Healthcare contacts",Non-admitted Consultations,E: Women and Children,CONGENITAL HEART SERVICES,E05,Yes,Freeze,,,3.0,AC,1.0,Q2,,PLCM,Not Queried,PLCM/620569/442184,Yes,21,13R,NCBPS23b,OPFASPCL,Y56,London,QMJ,North London STP,Y56,London,QMF,East London Health & Care Partnership (STP),1.202384,109.89010811327135,0.0,0.0,,0.19196600000000008,0.0,,199.0,0.0,38.201234000000014,237.20123400000003,237.20123400000003,237.201234
499,6.0,BARTS HEALTH NHS TRUST,NEL,PAEDIATRIC CARDIAC SERVICES,NCBPS23B,PLD,PLD,236.86964417,1.0,OPFASPCL,Outpatient FA Single Professional Consultant Led,OPFASPCL,OPFASPCL,Cost and Volume,Y,WF01B,WF01B,"Non-Admitted Face-to-Face Attendance, First",0.0,0.0,,No,,0.0,0.0,236.86964417,0.0,0.0,0.0,,,,,,321,Paediatric Cardiology,R1H,R1HM0,,0.0,Outpatient,Attendance,First,Single professional,17.0,ATT,Attendance,"Infectious Diseases, Immune System Disorders and other Healthcare contacts",Non-admitted Consultations,E: Women and Children,CONGENITAL HEART SERVICES,E05,Yes,Freeze,,,3.0,AC,1.0,Q2,,PLCM,Not Queried,PLCM/620569/442184,Yes,21,13R,NCBPS23b,OPFASPCL,Y56,London,QMF,East London STP,Y56,London,QMF,East London Health & Care Partnership (STP),1.202384,109.89010811327135,0.0,0.0,,0.19196600000000008,0.0,,199.0,0.0,38.201234000000014,237.20123400000003,237.20123400000003,237.201234
500,6.0,BARTS HEALTH NHS TRUST,NEL,PAEDIATRIC CARDIAC SERVICES,NCBPS23B,PLD,PLD,1421.2178650199999,6.0,OPFASPCL,Outpatient FA Single Professional Consultant Led,OPFASPCL,OPFASPCL,Cost and Volume,Y,WF01B,WF01B,"Non-Admitted Face-to-Face Attendance, First",0.0,0.0,,No,,0.0,0.0,1421.2178650199999,0.0,0.0,0.0,,,,,,321,Paediatric Cardiology,R1H,R1HNH,,0.0,Outpatient,Attendance,First,Single professional,17.0,ATT,Attendance,"Infectious Diseases, Immune System Disorders and other Healthcare contacts",Non-admitted Consultations,E: Women and Children,CONGENITAL HEART SERVICES,E05,Yes,Freeze,,,3.0,AC,1.0,Q2,,PLCM,Not Queried,PLCM/620569/442184,Yes,21,13R,NCBPS23b,OPFASPCL,Y56,London,QMF,East London STP,Y56,London,QMF,East London Health & Care Partnership (STP),1.202384,109.89010811327135,0.0,0.0,,0.19196600000000008,0.0,,199.0,0.0,38.201234000000014,237.20123400000003,1423.2074040000002,1423.207404
501,6.0,BARTS HEALTH NHS TRUST,NEL,PAEDIATRIC CARDIAC SERVICES,NCBPS23B,PLD,PLD,236.86964417,1.0,OPFASPCL,Outpatient FA Single Professional Consultant Led,OPFASPCL,OPFASPCL,Cost and Volume,Y,WF01B,WF01B,"Non-Admitted Face-to-Face Attendance, First",0.0,0.0,,No,,0.0,0.0,236.86964417,0.0,0.0,0.0,,,,,32001,321,Paediatric Cardiology,R1H,R1HM0,,0.0,Outpatient,Attendance,First,Single professional,17.0,ATT,Attendance,"Infectious Diseases, Immune System Disorders and other Healthcare contacts",Non-admitted Consultations,E: Women and Children,CONGENITAL HEART SERVICES,E05,Yes,Freeze,,,3.0,AC,1.0,Q2,,PLCM,Not Queried,PLCM/620569/442184,Yes,21,13R,NCBPS23b,OPFASPCL,Y56,London,QMF,East London STP,Y56,London,QMF,East London Health & Care Partnership (STP),1.202384,109.89010811327135,0.0,0.0,,0.19196600000000008,0.0,,199.0,0.0,38.201234000000014,237.20123400000003,237.20123400000003,237.201234
502,5.0,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,NC,ADULT SPECIALIST OPHTHALMOLOGY SERVICES,NCBPS37Z,PLD,PLD,1467.344714,1.0,DC,Day Cases,DC,DC,Block,Y,BZ41A,BZ41A,"Complex Oculoplastics Procedures, 19 years and over, with CC Score 2+",0.0,0.0,,No,,0.0,0.0,1467.344714,0.0,0.0,0.0,,,,,130AD,130,Ophthalmology,RP6,RP601,,0.0,Admitted Patient Care,Elective (admission method 11-13),Elective (admission method 11-13),Daycase (patient class 2 & LoS 0),8.0,SPELL,Finished spell,Eyes and Periorbita,Eyes and Periorbita Procedures and Disorders,D: Trauma,SPECIALISED EAR AND OPHTHALMOLOGY SERVICES,D06,Yes,Freeze,,,29.0,AC,4.0,Q2,,PLCM,Not Queried,PLCM/610693/428875,Yes,21,13R,NCBPS37z,DC,Y61,East of England Commissioning Region,QJG,Suffolk and North East Essex STP,Y56,London,QMJ,North London Partners in Health & Care (STP),1.246682,1177.0,1177.0,0.0,-537.0,0.228723,0.0,299.0,1205.0,0.0,275.611215,1480.611215,1480.611215,1480.611215
503,4.0,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,NC,ADULT SPECIALIST OPHTHALMOLOGY SERVICES,NCBPS37Z,PLD,PLD,4066.676684,2.0,NEL,Non-Elective,NEL,NEL,Block,Y,BZ81B,BZ81B,"Complex Vitreous Retinal Procedures, 19 years and over, with CC Score 0-1",0.0,0.0,,No,,0.0,0.0,4066.676684,0.0,0.0,0.0,,,,,130VR,130,Ophthalmology,RP6,RP601,,0.0,Admitted Patient Care,Non-elective,"Emergency (admission method 21-25,28, 2A-2D)",Emergency,1.0,SPELL,Finished spell,Eyes and Periorbita,Eyes and Periorbita Procedures and Disorders,D: Trauma,SPECIALISED EAR AND OPHTHALMOLOGY SERVICES,D06,Yes,Freeze,,,29.0,AC,4.0,Q2,,PLCM,Not Queried,PLCM/600075/412399,Yes,21,13R,NCBPS37z,NEL,Y59,South East Commissioning Region,QNX,Sussex and East Surrey STP,Y56,London,QMJ,North London Partners in Health & Care (STP),1.246682,1631.0,1631.0,0.0,0.0,0.228723,0.0,299.0,1669.0,0.0,381.738687,2050.738687,4101.477374,4101.477374
504,4.0,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,NC,ADULT SPECIALIST OPHTHALMOLOGY SERVICES,NCBPS37Z,PLD,PLD,2033.338342,1.0,NEL,Non-Elective,NEL,NEL,Block,Y,BZ81B,BZ81B,"Complex Vitreous Retinal Procedures, 19 years and over, with CC Score 0-1",0.0,0.0,,No,,0.0,0.0,2033.338342,0.0,0.0,0.0,,,,,130VR,130,Ophthalmology,RP6,RP601,,0.0,Admitted Patient Care,Non-elective,"Emergency (admission method 21-25,28, 2A-2D)",Emergency,1.0,SPELL,Finished spell,Eyes and Periorbita,Eyes and Periorbita Procedures and Disorders,D: Trauma,SPECIALISED EAR AND OPHTHALMOLOGY SERVICES,D06,Yes,Freeze,,,29.0,AC,4.0,Q2,,PLCM,Not Queried,PLCM/600075/412399,Yes,21,13R,NCBPS37z,NEL,Y56,London,QWE,South West London Health and Care Partnership,Y56,London,QMJ,North London Partners in Health & Care (STP),1.246682,1631.0,1631.0,0.0,0.0,0.228723,0.0,299.0,1669.0,0.0,381.738687,2050.738687,2050.738687,2050.738687
505,4.0,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,NC,ADULT SPECIALIST OPHTHALMOLOGY SERVICES,NCBPS37Z,PLD,PLD,2033.338342,1.0,NEL,Non-Elective,NEL,NEL,Block,Y,BZ81B,BZ81B,"Complex Vitreous Retinal Procedures, 19 years and over, with CC Score 0-1",0.0,0.0,,No,,0.0,0.0,2033.338342,0.0,0.0,0.0,,,,,130VR,130,Ophthalmology,RP6,RP601,,0.0,Admitted Patient Care,Non-elective,"Emergency (admission method 21-25,28, 2A-2D)",Emergency,1.0,SPELL,Finished spell,Eyes and Periorbita,Eyes and Periorbita Procedures and Disorders,D: Trauma,SPECIALISED EAR AND OPHTHALMOLOGY SERVICES,D06,Yes,Freeze,,,29.0,AC,4.0,Q2,,PLCM,Not Queried,PLCM/600075/412399,Yes,21,13R,NCBPS37z,NEL,Y59,South East Commissioning Region,QNQ,Frimley Health and Care STP,Y56,London,QMJ,North London Partners in Health & Care (STP),1.246682,1631.0,1631.0,0.0,0.0,0.228723,0.0,299.0,1669.0,0.0,381.738687,2050.738687,2050.738687,2050.738687
